Turkmenistan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,18
Ukraine,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,7
Ukraine,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Ukraine,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,44
Ukraine,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,54
Ukraine,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Ukraine,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,96
Ukraine,External Health Expenditure (EXT) per Capita in US$,,3
Ukraine,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,93
Ukraine,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41
United Kingdom,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,10
United Kingdom,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
United Kingdom,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,79
United Kingdom,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,21
United Kingdom,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
United Kingdom,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,794
United Kingdom,External Health Expenditure (EXT) per Capita in US$,,0
United Kingdom,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,616
United Kingdom,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,41
Uzbekistan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Uzbekistan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,97
Uzbekistan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,43
Uzbekistan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,54
Uzbekistan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Uzbekistan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,53
Uzbekistan,External Health Expenditure (EXT) per Capita in US$,,3
Uzbekistan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,53
Uzbekistan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,27
Bangladesh,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2
Bangladesh,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,93
Bangladesh,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,17
Bangladesh,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,77
Bangladesh,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,0
Bangladesh,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,28
Bangladesh,External Health Expenditure (EXT) per Capita in US$,,2
Bangladesh,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,27
Bangladesh,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,13
Bhutan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Bhutan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,89
Bhutan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,75
Bhutan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,14
Bhutan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Bhutan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,14
Bhutan,External Health Expenditure (EXT) per Capita in US$,,11
Bhutan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,13
Bhutan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Bhutan,Current health expenditure by health care functions (preliminary data),Million NCU,"5,091"
Bhutan,Preventive care,Million NCU,863
India,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
India,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
India,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,27
India,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,72
India,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
India,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,50
India,External Health Expenditure (EXT) per Capita in US$,,1
India,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,43
India,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,28
Indonesia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Indonesia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Indonesia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,48
Indonesia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,51
Indonesia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Indonesia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,59
Indonesia,External Health Expenditure (EXT) per Capita in US$,,1
Indonesia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,40
Indonesia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,17
Maldives,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Maldives,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Maldives,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,71
Maldives,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,28
Maldives,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Maldives,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,287
Maldives,External Health Expenditure (EXT) per Capita in US$,,1
Maldives,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,208
Maldives,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Myanmar,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Myanmar,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,91
Myanmar,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,15
Myanmar,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,76
Myanmar,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Myanmar,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,44
Myanmar,External Health Expenditure (EXT) per Capita in US$,,6
Myanmar,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,44
Myanmar,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,20
Nepal,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Nepal,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,85
Nepal,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,22
Nepal,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,62
Nepal,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Nepal,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,30
Nepal,External Health Expenditure (EXT) per Capita in US$,,7
Nepal,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,28
Nepal,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,28
Nepal,Current health expenditure by health care functions (preliminary data),Million NCU,"146,751"
Nepal,Preventive care,Million NCU,"21,116"
Sri Lanka,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Sri Lanka,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,99
Sri Lanka,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,43
Sri Lanka,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,56
Sri Lanka,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Sri Lanka,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,89
Sri Lanka,External Health Expenditure (EXT) per Capita in US$,,2
Sri Lanka,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,79
Sri Lanka,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,19
Thailand,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Thailand,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Thailand,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,76
Thailand,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,24
Thailand,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Thailand,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,58
Thailand,External Health Expenditure (EXT) per Capita in US$,,1
Thailand,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,28
Thailand,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,19
Timor-Leste,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Timor-Leste,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,78
Timor-Leste,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,66
Timor-Leste,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,12
Timor-Leste,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Timor-Leste,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,10
Timor-Leste,External Health Expenditure (EXT) per Capita in US$,,19
Timor-Leste,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,7
Timor-Leste,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,49
Australia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Australia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Australia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,69
Australia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,31
Australia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Australia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,658"
Australia,External Health Expenditure (EXT) per Capita in US$,,0
Australia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,968
Australia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Brunei Darussalam,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2
Brunei Darussalam,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Brunei Darussalam,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,95
Brunei Darussalam,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,5
Brunei Darussalam,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Brunei Darussalam,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,35
Brunei Darussalam,External Health Expenditure (EXT) per Capita in US$,,0
Brunei Darussalam,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,35
Brunei Darussalam,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,37
Cambodia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,6
Cambodia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,85
Cambodia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,24
Cambodia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,61
Cambodia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Cambodia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,50
Cambodia,External Health Expenditure (EXT) per Capita in US$,,12
Cambodia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,50
Cambodia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,23
China,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
China,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
China,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
China,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,43
China,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
China,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,191
China,External Health Expenditure (EXT) per Capita in US$,,0
China,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,159
China,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,32
Cook Islands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Cook Islands,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,92
Cook Islands,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,85
Cook Islands,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,7
Cook Islands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Cook Islands,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,39
Cook Islands,External Health Expenditure (EXT) per Capita in US$,,48
Cook Islands,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,39
Cook Islands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,50
Fiji,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Fiji,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,98
Fiji,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,66
Fiji,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,31
Fiji,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Fiji,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,59
Fiji,External Health Expenditure (EXT) per Capita in US$,,4
Fiji,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,29
Fiji,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,32
Fiji,Current health expenditure by health care functions (preliminary data),Million NCU,353
Fiji,Preventive care,Million NCU,75
Japan,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
Japan,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Japan,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,84
Japan,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,16
Japan,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,9
Japan,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,663
Japan,External Health Expenditure (EXT) per Capita in US$,,0
Japan,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,536
Japan,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,39
Kiribati,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
Kiribati,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,79
Kiribati,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,76
Kiribati,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,3
Kiribati,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
Kiribati,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,5
Kiribati,External Health Expenditure (EXT) per Capita in US$,,36
Kiribati,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,0
Kiribati,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,119
Lao People's Democratic Republic,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,3
Lao People's Democratic Republic,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,83
Lao People's Democratic Republic,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,35
Lao People's Democratic Republic,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,48
Lao People's Democratic Republic,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Lao People's Democratic Republic,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,30
Lao People's Democratic Republic,External Health Expenditure (EXT) per Capita in US$,,10
Lao People's Democratic Republic,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,29
Lao People's Democratic Republic,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,22
Malaysia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Malaysia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Malaysia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,52
Malaysia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,48
Malaysia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Malaysia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,180
Malaysia,External Health Expenditure (EXT) per Capita in US$,,0
Malaysia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,128
Malaysia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,22
Marshall Islands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,16
Marshall Islands,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,54
Marshall Islands,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,38
Marshall Islands,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,17
Marshall Islands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Marshall Islands,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,106
Marshall Islands,External Health Expenditure (EXT) per Capita in US$,,293
Marshall Islands,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,80
Marshall Islands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,65
Micronesia (Federated States of),Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,12
Micronesia (Federated States of),Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,28
Micronesia (Federated States of),Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,26
Micronesia (Federated States of),Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,3
Micronesia (Federated States of),Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Micronesia (Federated States of),Domestic Private Health Expenditure (PVT-D) per Capita in US$,,11
Micronesia (Federated States of),External Health Expenditure (EXT) per Capita in US$,,304
Micronesia (Federated States of),Out-of-Pocket Expenditure (OOPS) per Capita in US$,,10
Micronesia (Federated States of),General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,64
Mongolia,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Mongolia,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,97
Mongolia,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,62
Mongolia,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,35
Mongolia,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Mongolia,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,53
Mongolia,External Health Expenditure (EXT) per Capita in US$,,4
Mongolia,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,48
Mongolia,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,30
Nauru,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,11
Nauru,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,77
Nauru,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,72
Nauru,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,5
Nauru,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,8
Nauru,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,51
Nauru,External Health Expenditure (EXT) per Capita in US$,,260
Nauru,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,10
Nauru,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,142
New Zealand,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
New Zealand,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
New Zealand,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,75
New Zealand,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,25
New Zealand,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,7
New Zealand,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,966
New Zealand,External Health Expenditure (EXT) per Capita in US$,,0
New Zealand,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,535
New Zealand,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,36
Niue,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,9
Niue,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,73
Niue,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,72
Niue,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,1
Niue,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Niue,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,11
Niue,External Health Expenditure (EXT) per Capita in US$,,341
Niue,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,11
Niue,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,119
Palau,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,12
Palau,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,86
Palau,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,51
Palau,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,35
Palau,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,6
Palau,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,558
Palau,External Health Expenditure (EXT) per Capita in US$,,230
Palau,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,247
Palau,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,35
Papua New Guinea,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,2
Papua New Guinea,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,84
Papua New Guinea,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,75
Papua New Guinea,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,9
Papua New Guinea,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Papua New Guinea,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,6
Papua New Guinea,External Health Expenditure (EXT) per Capita in US$,,10
Papua New Guinea,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,6
Papua New Guinea,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,20
Philippines,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Philippines,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,97
Philippines,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,32
Philippines,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,65
Philippines,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,1
Philippines,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,87
Philippines,External Health Expenditure (EXT) per Capita in US$,,3
Philippines,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,70
Philippines,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,20
Republic of Korea,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,8
Republic of Korea,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Republic of Korea,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,57
Republic of Korea,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,43
Republic of Korea,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Republic of Korea,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,973
Republic of Korea,External Health Expenditure (EXT) per Capita in US$,,0
Republic of Korea,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,769
Republic of Korea,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,33
Republic of Korea,Current health expenditure by health care functions (preliminary data),Million NCU,"131,577,140"
Republic of Korea,Preventive care,Million NCU,"5,081,945"
Samoa,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Samoa,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,87
Samoa,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,75
Samoa,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,12
Samoa,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,4
Samoa,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,29
Samoa,External Health Expenditure (EXT) per Capita in US$,,30
Samoa,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,28
Samoa,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,35
Singapore,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,4
Singapore,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,100
Singapore,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,48
Singapore,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,52
Singapore,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,2
Singapore,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,"1,356"
Singapore,External Health Expenditure (EXT) per Capita in US$,,0
Singapore,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,841
Singapore,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,17
Solomon Islands,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Solomon Islands,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,77
Solomon Islands,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,71
Solomon Islands,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,5
Solomon Islands,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Solomon Islands,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,5
Solomon Islands,External Health Expenditure (EXT) per Capita in US$,,24
Solomon Islands,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,5
Solomon Islands,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,47
Tonga,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,5
Tonga,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,73
Tonga,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,58
Tonga,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,14
Tonga,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,3
Tonga,Domestic Private Health Expenditure (PVT-D) per Capita in US$,,32
Tonga,External Health Expenditure (EXT) per Capita in US$,,61
Tonga,Out-of-Pocket Expenditure (OOPS) per Capita in US$,,24
Tonga,General Government Expenditure (GGE) as % Gross Domestic Product (GDP),,42
Tuvalu,Current Health Expenditure (CHE) as % Gross Domestic Product (GDP),,17
Tuvalu,Domestic Health Expenditure (DOM) as % of Current Health Expenditure (CHE),,73
Tuvalu,Domestic General Government Health Expenditure (GGHE-D) as % Current Health Expenditure (CHE),,73
Tuvalu,Domestic Private Health Expenditure (PVT-D) as % Current Health Expenditure (CHE),,1
Tuvalu,Domestic General Government Health Expenditure (GGHE-D) as % Gross Domestic Product (GDP),,12
